Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
26.84175092,-10.70863573,26.84403985,-10.70638653,47.51372483,47.38634535,15.21322133,0.436731553,0.611899507,1219.425892,1213.919698,1.266436796,-999,0.163913858,0.207913223,26.84289539,-10.70751113,4,6,Pass,Fail
26.86921808,-10.70863573,26.87150701,-10.70638653,43.35792224,43.16204919,15.78076014,0.433617757,0.63261627,1223.276171,1216.070246,-1.107687751,1,0.149340253,0.192581993,26.87036255,-10.70751113,4,1,Pass,Fail
26.87150701,-10.70863573,26.87379594,-10.70638653,34.33654864,34.22347392,15.17470527,0.431347221,0.622719762,1220.779242,738.0357447,-476.9108173,0.558303887,0.143956621,0.180727599,26.87265147,-10.70751113,4,5,Pass,Fail
26.88295166,-10.70863573,26.88524059,-10.70638653,20.60267188,20.50959758,11.73640716,0.416273188,0.618135147,1210.055691,1198.267412,-4.476200489,1,0.140516365,0.174967718,26.88409612,-10.70751113,4,3,Pass,Fail
26.80512805,-10.71088492,26.80741698,-10.70863573,25.52271291,25.40741458,23.69871631,0.435621914,0.600485433,1215.437925,1205.298889,-2.780822754,1,0.145512781,0.186231024,26.80627251,-10.70976032,3,1,Pass,Fail
26.82801734,-10.71088492,26.83030627,-10.70863573,83.1897089,82.71203898,18.94354827,0.377693176,0.566867071,1226.798407,1220.152433,-1.392228005,-999,0.15729448,0.184189613,26.82916181,-10.70976032,2,2,Pass,Fail
26.83030627,-10.71088492,26.8325952,-10.70863573,77.90775536,77.50811117,11.04212784,0.361006047,0.573777907,1227.124703,1218.895314,-3.907882495,0.591346154,0.169214929,0.195123952,26.83145074,-10.70976032,1,3,Pass,Fail
26.83488413,-10.71088492,26.83717306,-10.70863573,84.62484068,84.24254971,27.241694,0.346674216,0.570011136,1227.596105,1218.699579,-4.692955587,0.018214936,0.166826049,0.190195967,26.8360286,-10.70976032,4,6,Pass,Pass
26.83717306,-10.71088492,26.83946199,-10.70863573,44.71096722,44.50898635,14.98731017,0.396312758,0.573123548,1227.697229,1218.676041,-4.102722135,0.2344,0.1476676,0.182038834,26.83831753,-10.70976032,4,3,Pass,Fail
26.84175092,-10.71088492,26.84403985,-10.70863573,65.97057161,65.75332898,30.48159867,0.389569917,0.588516303,1230.450724,1224.814932,-2.199393068,1,0.163641322,0.195666896,26.84289539,-10.70976032,4,6,Pass,Pass
26.84403985,-10.71088492,26.84632878,-10.70863573,53.32482898,51.05982033,29.00490808,0.386048026,0.600731633,1233.715961,1226.537855,-4.007831825,0.194001519,0.157313594,0.18665913,26.84518432,-10.70976032,3,5,Pass,Pass
26.84861771,-10.71088492,26.85090664,-10.70863573,96.05666731,95.44630782,37.65573621,0.365117213,0.600249606,1240.150539,1232.618718,-3.914299365,1,0.171303051,0.195051595,26.84976218,-10.70976032,4,7,Pass,Pass
26.79826126,-10.71313411,26.80055019,-10.71088492,41.51287205,41.32535076,13.79714331,0.414669209,0.571399825,1219.703343,-999,-999,-999,0.148800193,0.191421496,26.79940572,-10.71200952,3,3,Pass,Fail
26.80055019,-10.71313411,26.80283912,-10.71088492,91.45664347,91.0995093,24.23318751,0.399479332,0.595416129,1220.373479,1211.353598,-4.62725725,0.374480712,0.174421717,0.209234348,26.80169465,-10.71200952,3,3,Pass,Fail
26.81199484,-10.71313411,26.81428377,-10.71088492,59.7418094,59.50852026,20.7949741,0.37866505,0.598319896,1209.799524,1200.932495,-3.146728516,-999,0.149878667,0.180199375,26.8131393,-10.71200952,5,3,Pass,Fail
26.81428377,-10.71313411,26.8165727,-10.71088492,37.84613825,37.65200973,39.88177163,0.362549032,0.551414163,1208.265671,-999,-999,-999,0.131639494,0.164081426,26.81542823,-10.71200952,7,1,Pass,Pass
26.81886163,-10.71313411,26.82115056,-10.71088492,70.68225881,70.40624769,14.53547607,0.364543783,0.582473341,1220.915523,1222.563522,7.239054408,-999,0.156800415,0.184632717,26.82000609,-10.71200952,5,5,Pass,Fail
26.82572841,-10.71313411,26.82801734,-10.71088492,21.62164986,21.55045569,41.26472202,0.334831844,0.558997165,1226.57425,1218.815574,-2.256811293,0.516542876,0.127294977,0.152809494,26.82687288,-10.71200952,3,1,Pass,Pass
26.82801734,-10.71313411,26.83030627,-10.71088492,36.32453495,36.18268924,10.77212828,0.364577287,0.560305422,1223.54545,1217.730158,-0.198347099,0.136290754,0.145784107,0.172532057,26.82916181,-10.71200952,6,3,Pass,Fail
26.83488413,-10.71313411,26.83717306,-10.71088492,26.67489646,26.57073217,50.00373937,0.354174233,0.570427504,1231.00941,1222.654562,-2.428340065,0.499064021,0.148630965,0.175385709,26.8360286,-10.71200952,3,4,Pass,Pass
26.83717306,-10.71313411,26.83946199,-10.71088492,26.5356613,26.44828654,19.15849541,0.3778995,0.582753752,1233.023567,1224.505124,-3.347114211,0.35,0.140633293,0.172512046,26.83831753,-10.71200952,4,3,Pass,Fail
26.84175092,-10.71313411,26.84403985,-10.71088492,32.12536248,32.0195824,21.97963888,0.423263793,0.594298111,1238.468216,1231.374515,-1.926315342,0.855442177,0.141855002,0.181156064,26.84289539,-10.71200952,4,3,Pass,Fail
26.85777343,-10.71313411,26.86006236,-10.71088492,64.74202925,64.52885125,14.67880022,0.433246897,0.616583377,1243.359938,1212.126719,-24.40435091,0.832156437,0.162984819,0.205645404,26.8589179,-10.71200952,4,3,Pass,Fail
26.81428377,-10.71538331,26.8165727,-10.71313411,61.28243287,60.85554123,17.35119,0.37073812,0.559068937,1216.187286,1206.804122,-7.282692238,-999,0.148037775,0.185206053,26.81542823,-10.71425871,4,1,Pass,Fail
26.8165727,-10.71538331,26.81886163,-10.71313411,31.01539904,30.85631211,42.58721785,0.360726926,0.556492097,1214.326288,-999,-999,-999,0.137947303,0.169281952,26.81771716,-10.71425871,6,1,Pass,Pass
26.81886163,-10.71538331,26.82115056,-10.71313411,24.67690219,24.55032724,17.791936,0.35927878,0.569164211,1221.179429,1217.315611,-0.744371449,0.121925134,0.144190206,0.1744605,26.82000609,-10.71425871,4,2,Pass,Fail
26.83030627,-10.71538331,26.8325952,-10.71313411,37.82284552,37.65199754,9.466284159,0.393827861,0.576816404,1225.868032,1216.485552,-5.297688802,-999,0.144044097,0.17901596,26.83145074,-10.71425871,3,4,Pass,Fail
26.8325952,-10.71538331,26.83488413,-10.71313411,65.37276202,64.95740015,35.94759285,0.359349538,0.573889187,1230.08732,1220.656557,-4.792313439,0.519628837,0.159597426,0.186051416,26.83373967,-10.71425871,4,5,Pass,Pass
26.84632878,-10.71538331,26.84861771,-10.71313411,64.12314619,63.79424006,50.43900243,0.401570653,0.59183789,1253.160491,1236.638896,-10.42744455,-999,0.162331897,0.194238832,26.84747325,-10.71425871,4,3,Pass,Pass
26.85090664,-10.71538331,26.85319557,-10.71313411,100,99.67073988,12.3315047,0.430394565,0.607606125,1253.977205,1243.014449,-6.241049805,1,0.17917833,0.219678235,26.85205111,-10.71425871,5,3,Pass,Fail
26.88066273,-10.71538331,26.88295166,-10.71313411,37.24649923,37.1010579,11.32864085,0.416366909,0.639324845,1224.585132,1211.825309,-8.491171429,0.500296384,0.147976177,0.180260438,26.88180719,-10.71425871,4,4,Pass,Fail
26.79826126,-10.7176325,26.80055019,-10.71538331,27.53542501,27.4279103,24.65748312,0.405780382,0.60496651,1258.905297,1250.369455,1.0809021,0.509615385,0.129235659,0.166098346,26.79940572,-10.71650791,0,1,Pass,Fail
26.81886163,-10.7176325,26.82115056,-10.71538331,41.89189231,41.75396881,29.42366194,0.357089481,0.569442246,1221.439557,1216.667564,-0.005801887,0.043773585,0.144366226,0.172405983,26.82000609,-10.71650791,2,2,Pass,Pass
26.82115056,-10.7176325,26.82343948,-10.71538331,69.16461947,68.93690412,13.71449585,0.377072262,0.588876745,1225.364774,1216.132878,-4.362663869,-999,0.14999337,0.178460113,26.82229502,-10.71650791,0,1,Pass,Fail
26.83030627,-10.7176325,26.8325952,-10.71538331,46.49880448,46.34571333,9.328496077,0.403553753,0.579403846,1224.601505,1217.370819,-5.372400904,0.337386018,0.147756615,0.185954041,26.83145074,-10.71650791,3,3,Pass,Fail
26.8325952,-10.7176325,26.83488413,-10.71538331,52.91956792,52.7129384,55.82781069,0.35122456,0.566116062,1232.184769,1220.397572,-6.956734546,0.053742169,0.15963992,0.182421074,26.83373967,-10.71650791,2,3,Pass,Pass
26.83488413,-10.7176325,26.83717306,-10.71538331,30.17826363,30.06042976,37.69427913,0.375728406,0.566506943,1238.443491,1229.820434,-5.408971011,0.953865337,0.152502588,0.179707764,26.8360286,-10.71650791,1,3,Pass,Pass
26.83946199,-10.7176325,26.84175092,-10.71538331,21.6482824,21.55050095,38.06897697,0.429107543,0.592063697,1246.421932,1235.680618,-5.799527425,0.248675692,0.129083247,0.164920458,26.84060646,-10.71650791,1,2,Pass,Pass
26.84403985,-10.7176325,26.84632878,-10.71538331,90.65190124,90.2424427,9.086060197,0.38982601,0.602488033,1253.924942,1244.265775,-4.73832484,0.401921537,0.161201594,0.190751413,26.84518432,-10.71650791,1,2,Pass,Fail
26.84632878,-10.7176325,26.84861771,-10.71538331,21.43733763,21.36675804,60.29648283,0.378927324,0.580272532,1259.97235,1250.665665,-6.518578851,1,0.144631888,0.171025373,26.84747325,-10.71650791,1,3,Pass,Pass
26.84861771,-10.7176325,26.85090664,-10.71538331,40.46748241,40.28469797,33.52311005,0.411953596,0.595867005,1264.266065,1266.686798,9.956908342,0.159450898,0.147998534,0.184660203,26.84976218,-10.71650791,1,1,Pass,Pass
26.85090664,-10.7176325,26.85319557,-10.71538331,66.66668797,66.48801197,31.75993297,0.391298449,0.583270469,1265.835519,1260.761614,-0.478313755,0.572006472,0.152489048,0.18514283,26.85205111,-10.71650791,0,2,Pass,Pass
26.85319557,-10.7176325,26.8554845,-10.71538331,69.55723042,69.24305276,8.920757371,0.39962424,0.589038679,1265.241383,1260.615718,-4.29565203,1,0.161258251,0.194028217,26.85434004,-10.71650791,1,2,Pass,Fail
26.87150701,-10.7176325,26.87379594,-10.71538331,28.80840648,28.71355861,16.85521142,0.449939295,0.641106914,1237.203509,1791.884135,558.6924487,0.892307692,0.151571549,0.194047248,26.87265147,-10.71650791,1,1,Pass,Fail
26.88524059,-10.7176325,26.88752952,-10.71538331,20.66415237,20.57081606,31.09870019,0.443138861,0.634095279,1222.132016,1212.401486,-6.752175026,1,0.142758809,0.175763666,26.88638505,-10.71650791,2,0,Pass,Pass
26.80055019,-10.7198817,26.80283912,-10.7176325,29.76632699,29.63188054,11.10273222,0.398774501,0.592579732,1260.334015,1254.612827,-7.351122374,0.778177458,0.140015564,0.17293195,26.80169465,-10.7187571,0,0,Pass,Fail
26.80283912,-10.7198817,26.80512805,-10.7176325,25.96927484,25.83607945,6.358612649,0.387578415,0.587383092,1256.650039,-999,-999,-999,0.136791032,0.166241841,26.80398358,-10.7187571,2,3,Pass,Fail
26.82343948,-10.7198817,26.82572841,-10.7176325,47.50460776,47.20279115,26.47581417,0.360233061,0.57013333,1219.51518,1214.56059,-0.827241448,0.085976309,0.156044725,0.182618915,26.82458395,-10.7187571,3,2,Pass,Pass
26.8325952,-10.7198817,26.83488413,-10.7176325,50.64685968,50.32507903,23.77594746,0.378934057,0.565371998,1232.237479,1222.565066,-7.347242009,-999,0.150237567,0.178646595,26.83373967,-10.7187571,2,2,Pass,Fail
26.83717306,-10.7198817,26.83946199,-10.7176325,88.49234122,88.03846795,25.6107203,0.378213269,0.597455545,1247.763535,1237.395989,-4.723345065,0.570457355,0.176057591,0.203191248,26.83831753,-10.7187571,1,4,Pass,Pass
26.83946199,-10.7198817,26.84175092,-10.7176325,31.97779388,31.7746256,30.44307345,0.410542412,0.591368846,1252.7414,1240.222117,-7.646391161,-999,0.14781222,0.178140104,26.84060646,-10.7187571,1,2,Pass,Pass
26.84403985,-10.7198817,26.84632878,-10.7176325,66.52288293,66.05950825,35.7822775,0.390651676,0.590389852,1259.205477,1255.936642,1.868007106,0.143702906,0.155251597,0.184830083,26.84518432,-10.7187571,2,1,Pass,Pass
26.84632878,-10.7198817,26.84861771,-10.7176325,78.84376876,78.48765279,34.85117179,0.389468285,0.588642606,1267.803803,1257.917862,-4.684594693,1,0.16395027,0.194866282,26.84747325,-10.7187571,1,2,Pass,Pass
26.88524059,-10.7198817,26.88752952,-10.7176325,48.76697323,48.42727988,59.77858351,0.414097238,0.633016333,1223.61081,1214.749661,-4.565061452,1,0.156292083,0.189402518,26.88638505,-10.7187571,2,1,Pass,Pass
26.63611397,-10.72215081,26.63840358,-10.71990162,28.02196847,15.60721028,36.2839521,0.424806303,0.596076988,1153.466586,1153.59713,4.431338669,0.80409042,0.13891424,0.176340381,26.63725878,-10.72102622,3,1,Pass,Pass
26.64069319,-10.72215081,26.6429828,-10.71990162,81.95873242,57.22645529,19.05911419,0.423978519,0.608877712,1151.397765,1997.628976,850.1778909,0.053291536,0.148387196,0.184287528,26.64183799,-10.72102622,3,2,Pass,Fail
26.6429828,-10.72215081,26.6452724,-10.71990162,22.92579004,15.05638997,32.20771974,0.425416377,0.604986674,1148.594432,1210.575844,66.1154473,0.553421369,0.135532106,0.17122726,26.6441276,-10.72102622,4,2,Pass,Pass
26.66129966,-10.72215081,26.66358926,-10.71990162,28.88749161,28.76619255,16.75113053,0.414332934,0.582443925,1146.617846,1145.3396,4.52025204,0.982198953,0.130119314,0.173557713,26.66244446,-10.72102622,4,2,Pass,Fail
26.6452724,-10.73114759,26.64756201,-10.7288984,31.16191271,21.6664333,10.6587877,0.424519496,0.60950152,1150.233155,1590.460124,445.0981109,0.674092409,0.13369156,0.178167337,26.64641721,-10.73002299,4,1,Pass,Fail
26.63840358,-10.73339679,26.64069319,-10.73114759,100,31.64282975,17.28547444,0.390695718,0.60954021,1154.283737,1153.450384,4.09640193,-999,0.138780955,0.174637471,26.63954838,-10.73227219,5,5,Pass,Fail
26.64069319,-10.73339679,26.6429828,-10.73114759,100,80.36190155,17.77569015,0.347270829,0.620298662,1154.484012,1580.39429,430.3174314,0.317204301,0.154858453,0.180224555,26.64183799,-10.73227219,2,8,Pass,Fail
26.64756201,-10.73339679,26.64985162,-10.73114759,49.06888672,32.25493263,37.1984154,0.385182407,0.593999609,1151.863772,2490.83252,1342.302368,-999,0.13087778,0.167693242,26.64870681,-10.73227219,3,4,Pass,Pass
26.63611397,-10.73564598,26.63840358,-10.73339679,28.72927325,12.73060269,41.69879105,0.404412292,0.596590352,1156.347651,1158.214589,7.060552611,0.942798774,0.134899607,0.167506706,26.63725878,-10.73452138,5,5,Pass,Pass
26.66129966,-10.73789517,26.66358926,-10.73564598,25.49903991,24.2371136,20.14436938,0.433675438,0.582114638,1152.911761,3823.940318,2675.116631,0.100604903,0.129070027,0.180892561,26.66244446,-10.73677058,3,4,Pass,Fail
26.65901005,-10.74014437,26.66129966,-10.73789517,46.12538595,45.90354523,26.93079936,0.39199455,0.577633496,1155.500055,3411.130243,2260.085098,0.279537367,0.142998257,0.177623862,26.66015485,-10.73901977,3,7,Pass,Pass
26.65672044,-10.74239356,26.65901005,-10.74014437,51.50117647,24.17591361,10.64782576,0.402359435,0.581653961,1156.837344,3390.364162,2237.743521,0.202178834,0.134475313,0.176936417,26.65786524,-10.74126897,3,4,Pass,Fail
26.70251259,-10.74464276,26.7048022,-10.74239356,54.45354078,49.0251712,19.80837999,0.378124929,0.643274874,1145.389172,-5314.141962,-6455.382256,0.129848229,0.146261904,0.170120126,26.70365739,-10.74351816,3,4,Pass,Fail
26.62924515,-10.74689195,26.63153476,-10.74464276,0,37.21254102,56.65429028,0.362449827,0.5946805,1164.748852,1165.50705,5.395912115,0.954379562,0.147131565,0.175498751,26.63038995,-10.74576736,5,8,Pass,Pass
26.68419573,-10.74689195,26.68648534,-10.74464276,0,23.68631124,33.64555566,0.412844648,0.608871491,1152.590517,533.072261,-614.7833678,0.461121157,0.126045482,0.164569531,26.68534053,-10.74576736,5,5,Pass,Pass
26.65901005,-10.74914115,26.66129966,-10.74689195,100,50.432846,23.87909272,0.386432826,0.604209485,1160.673174,1392.492735,236.2159414,-999,0.152140209,0.186698167,26.66015485,-10.74801655,4,8,Pass,Fail
26.69564377,-10.74914115,26.69793338,-10.74689195,33.11443144,27.78694051,18.26048746,0.404726129,0.624862242,1154.991701,1222.524242,71.88271289,0.215715905,0.138488851,0.173798961,26.69678857,-10.74801655,5,2,Pass,Fail
26.70022298,-10.75139034,26.70251259,-10.74914115,51.55459901,32.07129597,15.45116543,0.399920185,0.613350837,1154.111867,1286.286505,136.3204877,0.443712969,0.140844699,0.172020816,26.70136779,-10.75026574,3,2,Pass,Fail
26.62466593,-10.75588873,26.62695554,-10.75363954,41.33994609,32.68348434,24.25920495,0.3907883,0.592248644,1171.52317,1920.250125,753.5879459,0.35618932,0.135534308,0.171185036,26.62581074,-10.75476413,5,6,Pass,Fail
26.66587887,-10.75588873,26.66816848,-10.75363954,24.92102163,31.52044678,11.35837534,0.398054282,0.589525974,1160.679109,-2570.006825,-3726.061417,0.218508997,0.146990387,0.187413913,26.66702367,-10.75476413,3,7,Pass,Fail
26.62466593,-10.76038712,26.62695554,-10.75813793,0,21.78891397,24.79347039,0.448861635,0.595771822,1175.925584,1183.724261,12.13790044,0.619572954,0.131855737,0.177717011,26.62581074,-10.75926252,6,4,Pass,Fail
26.62466593,-10.76263631,26.62695554,-10.76038712,0,53.06465099,15.30246734,0.356676042,0.578377254,1176.682741,1189.426714,17.0473926,0.348381601,0.158652234,0.188730562,26.62581074,-10.76151172,7,5,Pass,Fail
26.62695554,-10.76488551,26.62924515,-10.76263631,0,99.45803618,11.68338664,0.322804561,0.553689739,1178.800653,1262.774041,87.98099,0.550857599,0.160462968,0.184021328,26.62810035,-10.76376091,5,7,Pass,Fail
26.67961652,-10.76488551,26.68190612,-10.76263631,21.21860643,18.1166406,11.90922666,0.410623173,0.577423456,1172.161162,-652.4365729,-1821.032942,0.316563997,0.135845828,0.179056531,26.68076132,-10.76376091,4,3,Pass,Fail
26.62237633,-10.7671347,26.62466593,-10.76488551,0,20.7484325,31.71213204,0.434338863,0.591497577,1180.174141,1317.021944,140.8170416,0.225708502,0.145967077,0.193966752,26.62352113,-10.76601011,5,4,Pass,Pass
26.67732691,-10.7671347,26.67961652,-10.76488551,100,5.569670537,75.10770374,0.31274877,0.587048505,1176.254175,-555.3206557,-1727.423905,0.416997474,0.127985093,0.146492057,26.67847171,-10.76601011,4,7,Pass,Pass
26.66816848,-10.7693839,26.67045809,-10.7671347,100,95.66335576,56.12554287,0.372964399,0.586630643,1180.002599,-406.3449102,-1582.969088,0.508702532,0.171641869,0.206692602,26.66931328,-10.7682593,5,8,Pass,Pass
26.62237633,-10.77163309,26.62466593,-10.7693839,0,61.6335138,17.45077712,0.411355631,0.5810528,1183.189763,1295.843321,116.1207788,0.816561845,0.149970083,0.200064357,26.62352113,-10.7705085,5,5,Pass,Fail
26.62466593,-10.77163309,26.62695554,-10.7693839,31.87606097,47.25034153,31.64054528,0.387694355,0.529490282,1182.182869,1187.589648,8.834616361,0.684747583,0.136978987,0.178992929,26.62581074,-10.7705085,5,3,Pass,Pass
26.66816848,-10.77163309,26.67045809,-10.7693839,100,39.23247493,21.27365622,0.422651451,0.59661552,1187.382034,-639.3740388,-1820.701806,0.289734237,0.146813076,0.197949831,26.66931328,-10.7705085,5,5,Pass,Fail
26.69335416,-10.77163309,26.69564377,-10.7693839,86.49630458,61.57216141,14.15673245,0.370815644,0.579049572,1182.659536,1183.689841,4.289540396,0.838095238,0.159861765,0.190718403,26.69449896,-10.7705085,4,8,Pass,Fail
26.64756201,-10.77388229,26.64985162,-10.77163309,0,89.60408798,19.04825771,0.37620509,0.564294996,1184.944066,2711.462129,1530.90228,0.366485835,0.167053688,0.205779932,26.64870681,-10.77275769,5,5,Pass,Fail
26.66358926,-10.77388229,26.66587887,-10.77163309,100,50.00442826,15.39056993,0.374129388,0.585111367,1215.948492,1247.722601,6.567621362,0.078880407,0.188313802,0.220907387,26.66473407,-10.77275769,3,7,Pass,Fail
26.66587887,-10.77388229,26.66816848,-10.77163309,100,93.6436631,11.03340053,0.335063504,0.54675428,1196.035258,218.0443112,-974.296148,0.545635579,0.211232494,0.237767126,26.66702367,-10.77275769,5,8,Pass,Fail
26.66816848,-10.77388229,26.67045809,-10.77163309,0,35.86607594,12.77406924,0.431735312,0.599772922,1192.031921,1214.908626,27.92618673,0.57367829,0.136679207,0.186399068,26.66931328,-10.77275769,6,6,Pass,Fail
26.69335416,-10.77388229,26.69564377,-10.77163309,34.86593767,17.87190201,14.16222558,0.416351425,0.565670277,1185.274231,2516.676853,1336.823557,0.434112382,0.1306917,0.176825147,26.69449896,-10.77275769,4,6,Pass,Fail
